"studyID","pubyear","country","continent","continent2","marine","exprnc","species","family","order","class","class1","structure","structure2","process","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","APE","APE0","logAPE","ACV","ACV0","logACV","ACVmod","ACVmod0","logACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","biasmethod","biaspresent","checkrelage","typerelage"
"fossen_improving_2003",2003,"Norway","Europe","Eur/Asia","yes","no","Long Rough Dab","Pleuronectidae","Pleuronectiformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",2,18,"10",16,"10-20","within",2,"2","2",449,"400+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",35.9,72.4,"yes",NA,NA,NA,NA,NA,"yes","agebiasplot","no","yes","none"
"fossen_improving_2003",2003,"Norway","Europe","Eur/Asia","yes","no","Long Rough Dab","Pleuronectidae","Pleuronectiformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",2,20,"20",18,"10-20","within",2,"2","2",383,"200-399",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no",57.4,86.2,"yes",NA,NA,NA,NA,NA,"yes","agebiasplot","no","yes","other"
"francis_age_2001",2001,"New Zealand","Aus/NZ","Aus/NZ","yes","no","Rough Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,9,"0",9,"0-10","between",2,"2","2",133,"51-199",NA,NA,NA,18,18.1,2.89591193827178,18,18.1,2.89591193827178,"yes","yes","no",54,83,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"francis_age_2001",2001,"New Zealand","Aus/NZ","Aus/NZ","yes","no","Smooth Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,24,"20",24,"20-30","between",2,"2","2",100,"51-199",NA,NA,NA,19.8,19.9,2.99071973173045,19.8,19.9,2.99071973173045,"yes","yes","no",39,70,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"frazier_validated_2014",2014,"USA","USA/Can","USA/Can","yes","no","Bonnethead Shark","Sphyrnidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,19,"10",19,"10-20","between",2,"2","2",555,"400+",3.3,3.4,1.22377543162212,4.66,4.76,1.56024766824333,4.66,4.76,1.56024766824333,"yes","yes","yes",59.5,90.8,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"frazier_validated_2014",2014,"USA","USA/Can","USA/Can","yes","no","Bonnethead Shark","Sphyrnidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,17,"10",17,"10-20","within",2,"2","2",100,"51-199",2.71,2.81,1.03318448334565,3.83,3.93,1.36863942588117,3.83,3.93,1.36863942588117,"yes","yes","yes",63,99,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"french_biology_2014",2014,"Australia","Aus/NZ","Aus/NZ","yes","yes","Harlequin Fish","Serranidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",2,37,"30",35,"30-40","between",2,"2","2",382,"200-399",NA,NA,NA,1.9,2,0.693147180559945,1.9,2,0.693147180559945,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"fujinami_development_2018",2018,"Japan","Asia","Eur/Asia","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then burnt)",1,17,"10",16,"10-20","between",2,"2","2",119,"51-199",4.1,4.2,1.43508452528932,5.7,5.8,1.75785791755237,5.7,5.8,1.75785791755237,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"fujinami_development_2018",2018,"Japan","Asia","Eur/Asia","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"whole (stained)",1,15,"10",14,"10-20","between",2,"2","2",119,"51-199",5.8,5.9,1.77495235091167,8.2,8.3,2.11625551480255,8.2,8.3,2.11625551480255,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"fujinami_development_2018",2018,"Japan","Asia","Eur/Asia","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then shadowing)",1,17,"10",16,"10-20","between",2,"2","2",119,"51-199",8.3,8.4,2.12823170584927,11.8,11.9,2.47653840011748,11.8,11.9,2.47653840011748,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",2,10,"10",8,"0-10","within",3,"3+","3",163,"51-199",NA,NA,NA,7.5,7.6,2.02814824729229,7.5,7.6,2.02814824729229,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pelvic","sectioned",2,9,"0",7,"0-10","within",3,"3+","3",161,"51-199",NA,NA,NA,7.7,7.8,2.05412373369555,7.7,7.8,2.05412373369555,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",2,8,"0",6,"0-10","within",3,"3+","3",163,"51-199",NA,NA,NA,10.5,10.6,2.36085400111802,10.5,10.6,2.36085400111802,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pelvic","sectioned",2,8,"0",6,"0-10","within",3,"3+","3",161,"51-199",NA,NA,NA,10.9,11,2.39789527279837,10.9,11,2.39789527279837,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned",2,10,"10",8,"0-10","both",6,"3+","4+",163,"51-199",NA,NA,NA,14.3,14.4,2.66722820658195,14.3,14.4,2.66722820658195,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pelvic","sectioned",2,9,"0",7,"0-10","both",6,"3+","4+",161,"51-199",NA,NA,NA,16.9,17,2.83321334405622,16.9,17,2.83321334405622,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",3,10,"10",7,"0-10","within",3,"3+","3",170,"51-199",NA,NA,NA,4.2,4.3,1.45861502269952,4.2,4.3,1.45861502269952,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",3,10,"10",7,"0-10","within",3,"3+","3",168,"51-199",NA,NA,NA,1.6,1.7,0.53062825106217,1.6,1.7,0.53062825106217,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",3,9,"0",6,"0-10","within",3,"3+","3",170,"51-199",NA,NA,NA,6.9,7,1.94591014905531,6.9,7,1.94591014905531,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",3,10,"10",7,"0-10","within",3,"3+","3",168,"51-199",NA,NA,NA,8.8,8.9,2.18605127673809,8.8,8.9,2.18605127673809,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",3,10,"10",7,"0-10","both",6,"3+","4+",170,"51-199",NA,NA,NA,7.9,8,2.07944154167984,7.9,8,2.07944154167984,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"Canada","USA/Can","USA/Can","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",3,10,"10",7,"0-10","both",6,"3+","4+",168,"51-199",NA,NA,NA,9.4,9.5,2.2512917986065,9.4,9.5,2.2512917986065,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",32,"1-50",NA,NA,NA,4.1,4.2,1.43508452528932,4.1,4.2,1.43508452528932,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,2.4,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",32,"1-50",NA,NA,NA,8.4,8.5,2.14006616349627,8.4,8.5,2.14006616349627,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,4.9,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",32,"1-50",NA,NA,NA,8.8,8.9,2.18605127673809,8.8,8.9,2.18605127673809,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.1,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",35,"1-50",NA,NA,NA,6.7,6.8,1.91692261218206,6.7,6.8,1.91692261218206,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,3.9,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",35,"1-50",NA,NA,NA,9.9,10,2.30258509299405,9.9,10,2.30258509299405,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.7,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",35,"1-50",NA,NA,NA,12.1,12.2,2.50143595173921,12.1,12.2,2.50143595173921,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,7,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",24,"1-50",NA,NA,NA,5.6,5.7,1.7404661748405,5.6,5.7,1.7404661748405,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,3.2,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",24,"1-50",NA,NA,NA,9.3,9.4,2.24070968927596,9.3,9.4,2.24070968927596,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.4,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",24,"1-50",NA,NA,NA,8.6,8.7,2.16332302566054,8.6,8.7,2.16332302566054,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Cuphead Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,9.2,9.3,2.23001440015921,9.2,9.3,2.23001440015921,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.3,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Cuphead Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,8.6,8.7,2.16332302566054,8.6,8.7,2.16332302566054,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,4.9,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Cuphead Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,10.6,10.7,2.37024374146786,10.6,10.7,2.37024374146786,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,6.1,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",37,"1-50",NA,NA,NA,5.5,5.6,1.7227665977411,5.5,5.6,1.7227665977411,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,3.2,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",37,"1-50",NA,NA,NA,8.7,8.8,2.17475172148416,8.7,8.8,2.17475172148416,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",37,"1-50",NA,NA,NA,10.7,10.8,2.37954613413017,10.7,10.8,2.37954613413017,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,6.2,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",33,"1-50",NA,NA,NA,4.9,5,1.6094379124341,4.9,5,1.6094379124341,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,2.9,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",33,"1-50",NA,NA,NA,11.9,12,2.484906649788,11.9,12,2.484906649788,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,6.9,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",33,"1-50",NA,NA,NA,15.5,15.6,2.74727091425549,15.5,15.6,2.74727091425549,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,9,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,6.9,7,1.94591014905531,6.9,7,1.94591014905531,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,4,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,11,11.1,2.40694510831829,11,11.1,2.40694510831829,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,6.4,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,18,"10",17,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,11.3,11.4,2.43361335540045,11.3,11.4,2.43361335540045,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,6.5,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Cuphead Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,8.8,8.9,2.18605127673809,8.8,8.9,2.18605127673809,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.1,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Cuphead Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,9.7,9.8,2.28238238567653,9.7,9.8,2.28238238567653,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.6,"no",NA,NA,"no",NA
"gallagher_novel_1999",1999,"Ireland","Europe","Eur/Asia","yes","yes","Cuphead Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",26,"1-50",NA,NA,NA,8.8,8.9,2.18605127673809,8.8,8.9,2.18605127673809,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.1,"no",NA,NA,"no",NA
"gallagher_potential_2006",2006,"Ireland","Europe","Eur/Asia","yes","yes","Thorny Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,17,"10",16,"10-20","within",3,"3+","3",52,"51-199",NA,NA,NA,9.07,9.17,2.21593728626837,9.07,9.17,2.21593728626837,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"gallagher_potential_2006",2006,"Ireland","Europe","Eur/Asia","yes","yes","Thorny Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","other","caudal","etched (then stained)",1,17,"10",16,"10-20","within",3,"3+","3",52,"51-199",NA,NA,NA,9.73,9.83,2.28543893415908,9.73,9.83,2.28543893415908,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"gallagher_potential_2006",2006,"Ireland","Europe","Eur/Asia","yes","yes","Thorny Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",52,"51-199",NA,NA,NA,14.93,15.03,2.71004820376488,14.93,15.03,2.71004820376488,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"gallagher_potential_2006",2006,"Ireland","Europe","Eur/Asia","yes","yes","Thorny Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then stained)",1,15,"10",14,"10-20","within",3,"3+","3",52,"51-199",NA,NA,NA,14.23,14.33,2.66235524184008,14.23,14.33,2.66235524184008,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"garciamederos_reproduction_2010",2010,"Spain","Europe","Eur/Asia","yes","no","Stout Beardfish","Polymixiidae","Polymixiiformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",0,14,"10",14,"10-20","between",2,"2","2",285,"200-399",NA,NA,NA,5.05,5.15,1.63899671467564,5.05,5.15,1.63899671467564,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","t-tests","no","no",NA
"gburski_age_2007",2007,"USA","USA/Can","USA/Can","yes","no","Big Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",4,15,"10",11,"10-20","between",2,"2","2",50,"51-199",NA,NA,NA,9.35,9.45,2.24601474150565,9.35,9.45,2.24601474150565,"yes","yes","no",38,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and t-tests","no","no",NA
"gburski_age_2007",2007,"USA","USA/Can","USA/Can","yes","no","Longnose Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",13,25,"20",12,"10-20","between",2,"2","2",49,"1-50",NA,NA,NA,11.85,11.95,2.48073127837752,11.85,11.95,2.48073127837752,"yes","yes","no",14.3,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and t-tests","no","no",NA
"geraghty_age_2014",2014,"Australia","Aus/NZ","Aus/NZ","yes","yes","Spinner Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,32,"30",32,"30-40","between",2,"2","2",195,"51-199",NA,NA,NA,12.6,12.7,2.54160199346455,12.6,12.7,2.54160199346455,"yes","yes","no",36.4,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and t-tests","no","no",NA
"geraghty_age_2014",2014,"Australia","Aus/NZ","Aus/NZ","yes","yes","Dusky Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,34,"30",34,"30-40","between",2,"2","2",257,"200-399",NA,NA,NA,7.48,7.58,2.02551319965428,7.48,7.58,2.02551319965428,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot and t-tests","no","no",NA
"geraghty_age_2014",2014,"Australia","Aus/NZ","Aus/NZ","yes","yes","Sandbar Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,28,"20",28,"20-30","between",2,"2","2",393,"200-399",NA,NA,NA,19.8,19.9,2.99071973173045,19.8,19.9,2.99071973173045,"yes","yes","no",15.3,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and t-tests","yes","no",NA
"geraghty_micro-computed_2012",2012,"Australia","Aus/NZ","Aus/NZ","yes","no","Spinner Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",2,19,"10",17,"10-20","within",2,"2","2",24,"1-50",NA,NA,NA,5.58,5.68,1.73695123273306,5.58,5.68,1.73695123273306,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot and t-tests","no","no",NA
"geraghty_micro-computed_2012",2012,"Australia","Aus/NZ","Aus/NZ","yes","no","Spinner Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"virtual sections",2,19,"10",17,"10-20","within",2,"2","2",24,"1-50",NA,NA,NA,7,7.1,1.96009478404727,7,7.1,1.96009478404727,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot and t-tests","no","no",NA
"gillanders_aging_1999",1999,"Australia","Aus/NZ","Aus/NZ","yes","no","Yellowtail Kingfish","Carangidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","burnt (then sectioned)",0,9,"0",9,"0-10","within",2,"2","2",475,"400+",NA,NA,NA,12,12.1,2.4932054526027,12,12.1,2.4932054526027,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"yes","none"
"gillanders_aging_1999",1999,"Australia","Aus/NZ","Aus/NZ","yes","no","Yellowtail Kingfish","Carangidae","Perciformes","Actinopteri","Actinopteri","scales",NA,"mounted",1,9,"0",8,"0-10","within",2,"2","2",481,"400+",NA,NA,NA,7.6,7.7,2.04122032885964,7.6,7.7,2.04122032885964,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"yes","none"
