"studyID","pubyear","pubyear5","country","continent","USA","marine","exprnc","species","family","order","class","class1","structure","structure2","process","process2","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","nperage","APE","ACV","ACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","bias_usedplot","bias_usedregression","bias_usedsymtest","bias_usedttest","bias_usedother","biasmethod","biaspresent","checkrelage","typerelage"
"farley_age_2013",2013,"2011-15","Australia","Australia","Other","yes","yes","Albacore","Scombridae","Scombriformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,11,"10-19",10,"10-20","Between",2,"2","2",196,"5-199",19.6,NA,NA,NA,"no","no","no",53.9,93.8,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","yes","no","agebiasplot, t-tests","yes","no",NA
"farrell_age_2010",2010,"2006-10","Ireland","Europe","Other","yes","no","Starry Smoothhound","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,13,"10-19",13,"10-20","Within",2,"2","2",220,"200-399",16.9230769230769,1.31,1.85,1.85,"yes","yes","yes",91.1,97.3,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"faust_muskellunge_2015",2015,"2011-15","USA","N. America","USA","no","yes","Muskellunge","Esocidae","Esociformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",2,23,"20-29",21,"20-30","Between",3,"3+","3",122,"5-199",5.80952380952381,NA,8,8,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"faust_precision_2013",2013,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,12,"10-19",11,"10-20","Between",3,"3+","3",66,"5-199",6,NA,10.2,10.2,"yes","yes","no",41,NA,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","no","no",NA
"faust_precision_2013",2013,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,9,"1-9",8,"0-10","Between",3,"3+","3",45,"1-49",5.625,NA,11.1,11.1,"yes","yes","no",49,NA,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","no","no",NA
"faust_precision_2013",2013,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,13,"10-19",12,"10-20","Between",3,"3+","3",66,"5-199",5.5,NA,17.4,17.4,"yes","yes","no",17,NA,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"faust_precision_2013",2013,"2011-15","USA","N. America","USA","no","yes","Northern Pike","Esocidae","Esociformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,7,"1-9",6,"0-10","Between",3,"3+","3",45,"1-49",7.5,NA,10.3,10.3,"yes","yes","no",40,NA,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","no","no",NA
"feitosa_estimates_2017",2017,"2016-20","Brazil","S. America","Other","yes","no","French Angelfish","Pomacanthidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,27,"20-29",27,"20-30","Between",2,"2","2",50,"5-199",1.85185185185185,9.8,NA,13.8592929112563,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fernando_ageing_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,12,"10-19",11,"10-20","Between",2,"2","2",1746,"400+",158.727272727273,NA,NA,NA,"no","no","no",94,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fernando_ageing_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,8,"1-9",7,"0-10","Between",2,"2","2",440,"400+",62.8571428571429,NA,NA,NA,"no","no","no",95,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fernando_ageing_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",3,10,"10-19",7,"0-10","Between",2,"2","2",556,"400+",79.4285714285714,NA,NA,NA,"no","no","no",95,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fernando_ageing_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",3,8,"1-9",5,"0-10","Between",2,"2","2",172,"5-199",34.4,NA,NA,NA,"no","no","no",86,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fernando_ageing_2014",2014,"2011-15","USA","N. America","USA","no","no","Spotted Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,8,"1-9",7,"0-10","Between",2,"2","2",738,"400+",105.428571428571,NA,NA,NA,"no","no","no",93,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fernando_ageing_2014",2014,"2011-15","USA","N. America","USA","no","no","Spotted Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,8,"1-9",7,"0-10","Between",2,"2","2",738,"400+",105.428571428571,NA,NA,NA,"no","no","no",94,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"ferri_preliminary_2017",2017,"2016-20","Croatia","Europe","Other","yes","no","Argentine","Argentinidae","Osmeriformes","Actinopteri","Actinopteri","Otoliths","Sagittae","ground","Ground/
Sectioned",1,3,"1-9",2,"0-10","Between",2,"2","2",105,"5-199",52.5,12.02,17.01,17.01,"yes","yes","yes",54.3,95.3,"yes",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fleming_precision_2018",2018,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole (cleared)","Whole",2,12,"10-19",10,"10-20","Between",2,"2","2",95,"5-199",9.5,NA,5.3,5.3,"yes","yes","no",52.6,84.2,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","yes","no","agebiasplot, t-tests","no","no",NA
"fleming_precision_2018",2018,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,13,"10-19",11,"10-20","Between",2,"2","2",95,"5-199",8.63636363636364,NA,0.9,0.9,"yes","yes","no",91.6,97.9,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","yes","no","agebiasplot, t-tests","no","no",NA
"fleming_precision_2018",2018,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",2,11,"10-19",9,"0-10","Between",2,"2","2",95,"5-199",10.5555555555556,NA,11.4,11.4,"yes","yes","no",34.7,72.6,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","yes","no","agebiasplot, t-tests","yes","no",NA
"flinn_age_2019",2019,"2016-20","USA","N. America","USA","yes","yes","Hardhead Catfish","Ariidae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",0,24,"20-29",24,"20-30","Between",2,"2","2",266,"200-399",11.0833333333333,5.7,NA,8.06101730552664,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"flinn_age_2019",2019,"2016-20","USA","N. America","USA","yes","yes","Gafftopsail Catfish","Ariidae","Siluriformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",0,10,"10-19",10,"10-20","Between",2,"2","2",93,"5-199",9.3,7,NA,9.89949493661167,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"florin_how_2018",2018,"2016-20","Sweden","Europe","Other","yes","yes","Round Goby","Gobiidae","Gobiiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,5,"1-9",4,"0-10","Between",9,"3+","4+",300,"200-399",75,NA,31.1,31.1,"yes","yes","no",45.7,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"florin_how_2018",2018,"2016-20","Sweden","Europe","Other","yes","yes","Round Goby","Gobiidae","Gobiiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","cracked (then burnt)","Cracked",1,5,"1-9",4,"0-10","Between",9,"3+","4+",300,"200-399",75,NA,22.4,22.4,"yes","yes","no",58.7,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"florin_how_2018",2018,"2016-20","Sweden","Europe","Other","yes","yes","Round Goby","Gobiidae","Gobiiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (then stained)","Ground/
Sectioned",1,5,"1-9",4,"0-10","Between",9,"3+","4+",300,"200-399",75,NA,8.6,8.6,"yes","yes","no",71.3,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"fogg_comparison_2019",2019,"2016-20","USA","N. America","USA","yes","no","Red Lionfish","Scorpaenidae","Scorpaeniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,4,"1-9",4,"0-10","Between",2,"2","2",1607,"400+",401.75,12.1,NA,17.1119841047145,"no","yes","no",87.9,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fossen_improving_2003",2003,"2001-05","Norway","Europe","Other","yes","no","Long Rough Dab","Pleuronectidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",2,18,"10-19",16,"10-20","Within",2,"2","2",449,"400+",28.0625,NA,NA,NA,"no","no","no",35.9,72.4,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes","none"
"fossen_improving_2003",2003,"2001-05","Norway","Europe","Other","yes","no","Long Rough Dab","Pleuronectidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",2,20,"20-29",18,"10-20","Within",2,"2","2",383,"200-399",21.2777777777778,NA,NA,NA,"no","no","no",57.4,86.2,"yes",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes","other"
"francis_age_2001",2001,"2001-05","New Zealand","Australia","Other","yes","no","Rough Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,9,"1-9",9,"0-10","Between",2,"2","2",133,"5-199",14.7777777777778,NA,18,18,"yes","yes","no",54,83,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"francis_age_2001",2001,"2001-05","New Zealand","Australia","Other","yes","no","Smooth Skate","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,24,"20-29",24,"20-30","Between",2,"2","2",100,"5-199",4.16666666666667,NA,19.8,19.8,"yes","yes","no",39,70,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"frazier_validated_2014",2014,"2011-15","USA","N. America","USA","yes","no","Bonnethead Shark","Sphyrnidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,19,"10-19",19,"10-20","Between",2,"2","2",555,"400+",29.2105263157895,3.3,4.66,4.66,"yes","yes","yes",59.5,90.8,"no",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"frazier_validated_2014",2014,"2011-15","USA","N. America","USA","yes","no","Bonnethead Shark","Sphyrnidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,17,"10-19",17,"10-20","Within",2,"2","2",100,"5-199",5.88235294117647,2.71,3.83,3.83,"yes","yes","yes",63,99,"no",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"freitas_age_2019",2019,"2016-20","Brazil","S. America","Other","yes","no","Greenbeak Parrotfish","Scaridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,22,"20-29",21,"20-30","Between",2,"2","2",401,"400+",19.0952380952381,8.33,11.78,11.78,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","other"
"french_biology_2014",2014,"2011-15","Australia","Australia","Other","yes","yes","Harlequin Fish","Serranidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,37,"30+",35,"30-40","Between",2,"2","2",382,"200-399",10.9142857142857,NA,1.9,1.9,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"fujinami_development_2018",2018,"2016-20","Japan","Asia","Other","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then burnt)","Ground/
Sectioned",1,17,"10-19",16,"10-20","Between",2,"2","2",119,"5-199",7.4375,4.1,5.7,5.7,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"fujinami_development_2018",2018,"2016-20","Japan","Asia","Other","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (stained)","Whole",1,15,"10-19",14,"10-20","Between",2,"2","2",119,"5-199",8.5,5.8,8.2,8.2,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"fujinami_development_2018",2018,"2016-20","Japan","Asia","Other","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then shadowing)","Ground/
Sectioned",1,17,"10-19",16,"10-20","Between",2,"2","2",119,"5-199",7.4375,8.3,11.8,11.8,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pectoral","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Within",3,"3+","3",163,"5-199",20.375,NA,7.5,7.5,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pelvic","sectioned","Ground/
Sectioned",2,9,"1-9",7,"0-10","Within",3,"3+","3",161,"5-199",23,NA,7.7,7.7,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pectoral","sectioned","Ground/
Sectioned",2,8,"1-9",6,"0-10","Within",3,"3+","3",163,"5-199",27.1666666666667,NA,10.5,10.5,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pelvic","sectioned","Ground/
Sectioned",2,8,"1-9",6,"0-10","Within",3,"3+","3",161,"5-199",26.8333333333333,NA,10.9,10.9,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pectoral","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Both",6,"3+","4+",163,"5-199",20.375,NA,14.3,14.3,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Finrays","Pelvic","sectioned","Ground/
Sectioned",2,9,"1-9",7,"0-10","Both",6,"3+","4+",161,"5-199",23,NA,16.9,16.9,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",3,10,"10-19",7,"0-10","Within",3,"3+","3",170,"5-199",24.2857142857143,NA,4.2,4.2,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",3,10,"10-19",7,"0-10","Within",3,"3+","3",168,"5-199",24,NA,1.6,1.6,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",3,9,"1-9",6,"0-10","Within",3,"3+","3",170,"5-199",28.3333333333333,NA,6.9,6.9,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",3,10,"10-19",7,"0-10","Within",3,"3+","3",168,"5-199",24,NA,8.8,8.8,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",3,10,"10-19",7,"0-10","Both",6,"3+","4+",170,"5-199",24.2857142857143,NA,7.9,7.9,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_comparison_2016",2016,"2016-20","Canada","N. America","Other","no","yes","Dolly Varden","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",3,10,"10-19",7,"0-10","Both",6,"3+","4+",168,"5-199",24,NA,9.4,9.4,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,18,"10-19",17,"10-20","Within",3,"3+","3",32,"1-49",1.88235294117647,NA,4.1,4.1,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,2.4,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,18,"10-19",17,"10-20","Within",3,"3+","3",32,"1-49",1.88235294117647,NA,8.4,8.4,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,4.9,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","Broadnose Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,18,"10-19",17,"10-20","Within",3,"3+","3",32,"1-49",1.88235294117647,NA,8.8,8.8,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.1,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,15,"10-19",14,"10-20","Within",3,"3+","3",35,"1-49",2.5,NA,6.7,6.7,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,3.9,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,15,"10-19",14,"10-20","Within",3,"3+","3",35,"1-49",2.5,NA,9.9,9.9,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.7,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","Graytail Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,15,"10-19",14,"10-20","Within",3,"3+","3",35,"1-49",2.5,NA,12.1,12.1,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,7,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,18,"10-19",17,"10-20","Within",3,"3+","3",24,"1-49",1.41176470588235,NA,5.6,5.6,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,3.2,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,18,"10-19",17,"10-20","Within",3,"3+","3",24,"1-49",1.41176470588235,NA,9.3,9.3,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.4,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","White-Spotted Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,18,"10-19",17,"10-20","Within",3,"3+","3",24,"1-49",1.41176470588235,NA,8.6,8.6,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"gallagher_novel_1999",1999,"1996-2000","Ireland","Europe","Other","yes","yes","Cuphead Skate","Arhynchobatidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Caudal","etched (then stained)","Etched",1,15,"10-19",14,"10-20","Within",3,"3+","3",26,"1-49",1.85714285714286,NA,9.2,9.2,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,5.3,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
